Equipo;Calificación del equipo;Tipo;Tipo.num;Capacitancia C1;Capacitancia C2;Capacitancia total;Factor de Potencia 10kV C1;Factor de Potencia 10kV Ctotal;Factor de Potencia 2.5kV C1;Factor de Potencia 2.5kV Ctotal;Factor de Potencia 2kV C2;Fuga de aceite;Inspección diafragma;Inspección visual general;Nivel de aceite;Severidad por termografía
1957;D3;IMB;0;712;33464;1115.466667;0.253;0.879;0.253;0.883;0.973;0;0;0;0;5
1958;D3;IMB;0;786;36942;1231.4;0.281;0.727;0.281;0.731;0.821;0;0;0;0;5
1959;D3;IMB;0;854;40138;1337.933333;0.31;0.7;0.31;0.704;0.794;0;0;0;0;5
1960;D3;IMB;0;923;43381;1446.033333;0.317;0.686;0.317;0.69;0.78;0;0;0;0;5
1961;D3;IMB;0;874;41078;1369.266667;0.374;0.677;0.374;0.681;0.771;0;0;0;0;5
1962;D3;IMB;0;984;46248;1541.6;0.271;0.727;0.271;0.731;0.821;0;0;0;0;5
1963;D3;IMB;0;792;37224;1240.8;0.256;0.759;0.256;0.763;0.853;0;0;0;0;5
1964;D3;IMB;0;942;44274;1475.8;0.287;0.993;0.287;0.997;1.087;0;0;0;0;5
1965;D3;IMB;0;850;39950;1331.666667;0.335;0.996;0.335;1;1.09;0;0;0;0;5
1966;D3;IMB;0;954;44838;1494.6;0.312;0.988;0.312;0.992;1.082;0;0;0;0;5
1967;D3;IMB;0;971;45637;1521.233333;0.304;0.654;0.304;0.658;0.748;0;0;0;0;5
1968;D3;IMB;0;703;33041;1101.366667;0.327;0.92;0.327;0.924;1.014;0;0;0;0;5
1969;D3;IMB;0;707;33229;1107.633333;0.34;0.841;0.34;0.845;0.935;0;0;0;0;5
1970;D3;IMB;0;792;37224;1240.8;0.321;0.837;0.321;0.841;0.931;0;0;0;0;5
1971;D3;IMB;0;972;45684;1522.8;0.334;0.779;0.334;0.783;0.873;0;0;0;0;5
1972;D3;IMB;0;984;46248;1541.6;0.37;0.699;0.37;0.703;0.793;0;0;0;0;5
1973;D3;IMB;0;834;39198;1306.6;0.298;0.763;0.298;0.767;0.857;0;0;0;0;5
1974;D3;IMB;0;835;39245;1308.166667;0.283;0.927;0.283;0.931;1.021;0;0;0;0;5
1975;D3;IMB;0;733;34451;1148.366667;0.271;0.936;0.271;0.94;1.03;0;0;0;0;5
1976;D3;IMB;0;788;37036;1234.533333;0.371;0.997;0.371;1.001;1.091;0;0;0;0;5
1977;D3;IMB;0;882;41454;1381.8;0.285;0.68;0.285;0.684;0.774;0;0;0;0;5
1978;D3;IMB;0;797;37459;1248.633333;0.384;0.799;0.384;0.803;0.893;0;0;0;0;5
1979;D3;IMB;0;843;39621;1320.7;0.297;0.664;0.297;0.668;0.758;0;0;0;0;5
1980;D3;IMB;0;861;40467;1348.9;0.26;0.809;0.26;0.813;0.903;0;0;0;0;5
1981;D3;IMB;0;861;40467;1348.9;0.353;0.939;0.353;0.943;1.033;0;0;0;0;5
1982;D3;IMB;0;986;46342;1544.733333;0.35;0.773;0.35;0.777;0.867;0;0;0;0;5
1983;D3;IMB;0;746;35062;1168.733333;0.386;0.823;0.386;0.827;0.917;0;0;0;0;5
1984;D3;IMB;0;924;43428;1447.6;0.377;0.879;0.377;0.883;0.973;0;0;0;0;5
1985;D3;IMB;0;934;43898;1463.266667;0.356;0.802;0.356;0.806;0.896;0;0;0;0;5
1986;D3;IMB;0;815;38305;1276.833333;0.372;0.768;0.372;0.772;0.862;0;0;0;0;5
1987;D3;IMB;0;838;39386;1312.866667;0.305;0.707;0.305;0.711;0.801;0;0;0;0;5
1988;D3;IMB;0;904;42488;1416.266667;0.335;1.094;0.335;1.098;1.188;0;0;0;0;5
1989;D3;IMB;0;832;39104;1303.466667;0.279;1.011;0.279;1.015;1.105;0;0;0;0;5
1990;D3;IMB;0;828;38916;1297.2;0.375;0.89;0.375;0.894;0.984;0;0;0;0;5
1991;D3;IMB;0;744;34968;1165.6;0.377;0.951;0.377;0.955;1.045;0;0;0;0;5
1992;D3;IMB;0;1171;55037;1834.566667;0.273;0.726;0.273;0.73;0.82;0;0;0;0;5
1993;D3;IMB;0;1241;58327;1944.233333;0.281;0.953;0.281;0.957;1.047;0;0;0;0;5
1994;D3;IMB;0;1098;51606;1720.2;0.373;1.053;0.373;1.057;1.147;0;0;0;0;5
1995;D3;IMB;0;1177;55319;1843.966667;0.363;0.93;0.363;0.934;1.024;0;0;0;0;5
1996;D3;IMB;0;1216;57152;1905.066667;0.345;1.012;0.345;1.016;1.106;0;0;0;0;5
1997;D3;IMB;0;1132;53204;1773.466667;0.271;0.987;0.271;0.991;1.081;0;0;0;0;5
1998;D3;IMB;0;1201;56447;1881.566667;0.379;0.904;0.379;0.908;0.998;0;0;0;0;5
1999;D3;IMB;0;1191;55977;1865.9;0.281;0.851;0.281;0.855;0.945;0;0;0;0;5
2000;D3;IMB;0;995;46765;1558.833333;0.392;0.705;0.392;0.709;0.799;0;0;0;0;5
2001;D3;IMB;0;1084;50948;1698.266667;0.344;0.961;0.344;0.965;1.055;0;0;0;0;5
2002;D3;IMB;0;1050;49350;1645;0.302;0.963;0.302;0.967;1.057;0;0;0;0;5
2003;D3;IMB;0;1171;55037;1834.566667;0.378;0.902;0.378;0.906;0.996;0;0;0;0;5
2004;D3;IMB;0;1189;55883;1862.766667;0.399;0.882;0.399;0.886;0.976;0;0;0;0;5
2005;D3;IMB;0;1267;59549;1984.966667;0.321;1.007;0.321;1.011;1.101;0;0;0;0;5
2006;D3;IMB;0;1072;50384;1679.466667;0.353;0.681;0.353;0.685;0.775;0;0;0;0;5
2007;D3;IMB;0;1061;49867;1662.233333;0.375;0.957;0.375;0.961;1.051;0;0;0;0;5
2008;D3;IMB;0;1292;60724;2024.133333;0.333;0.726;0.333;0.73;0.82;0;0;0;0;5
2009;D3;IMB;0;1089;51183;1706.1;0.279;0.747;0.279;0.751;0.841;0;0;0;0;5
2010;D3;IMB;0;1114;52358;1745.266667;0.396;1.048;0.396;1.052;1.142;0;0;0;0;5
2011;D3;IMB;0;1140;53580;1786;0.251;0.686;0.251;0.69;0.78;0;0;0;0;5
2012;D3;IMB;0;1020;47940;1598;0.292;0.853;0.292;0.857;0.947;0;0;0;0;5
2013;D3;IMB;0;1109;52123;1737.433333;0.281;0.953;0.281;0.957;1.047;0;0;0;0;5
2014;D3;IMB;0;1092;51324;1710.8;0.38;0.692;0.38;0.696;0.786;0;0;0;0;5
2015;D3;IMB;0;1000;47000;1566.666667;0.33;1.014;0.33;1.018;1.108;0;0;0;0;5
2016;D3;IMB;0;1085;50995;1699.833333;0.297;0.722;0.297;0.726;0.816;0;0;0;0;5
2017;D3;IMB;0;992;46624;1554.133333;0.358;0.723;0.358;0.727;0.817;0;0;0;0;5
2018;D3;IMB;0;1025;48175;1605.833333;0.399;0.786;0.399;0.79;0.88;0;0;0;0;5
2019;D3;IMB;0;1185;55695;1856.5;0.253;0.926;0.253;0.93;1.02;0;0;0;0;5
2020;D3;IMB;0;1259;59173;1972.433333;0.366;0.743;0.366;0.747;0.837;0;0;0;0;5
2021;D3;IMB;0;1172;55084;1836.133333;0.263;1.015;0.263;1.019;1.109;0;0;0;0;5
2022;D3;IMB;0;1084;50948;1698.266667;0.386;1.02;0.386;1.024;1.114;0;0;0;0;5
2023;D3;IMB;0;1181;55507;1850.233333;0.263;0.81;0.263;0.814;0.904;0;0;0;0;5
2024;D3;IMB;0;1290;60630;2021;0.395;0.807;0.395;0.811;0.901;0;0;0;0;5
2025;D3;IMB;0;1112;52264;1742.133333;0.381;0.741;0.381;0.745;0.835;0;0;0;0;5
2026;D3;IMB;0;1002;47094;1569.8;0.343;1.08;0.343;1.084;1.174;0;0;0;0;5
2027;D3;IMB;0;1292;60724;2024.133333;0.385;1.043;0.385;1.047;1.137;0;0;0;0;5
2028;D3;IMB;0;1079;50713;1690.433333;0.365;0.79;0.365;0.794;0.884;0;0;0;0;5
2029;D3;IMB;0;994;46718;1557.266667;0.298;0.694;0.298;0.698;0.788;0;0;0;0;5
2030;D3;IMB;0;1061;49867;1662.233333;0.264;0.672;0.264;0.676;0.766;0;0;0;0;5
2031;D3;IMB;0;1073;50431;1681.033333;0.382;0.721;0.382;0.725;0.815;0;0;0;0;5
2032;D3;IMB;0;1063;49961;1665.366667;0.352;0.747;0.352;0.751;0.841;0;0;0;0;5
2033;D3;IMB;0;1185;55695;1856.5;0.399;0.827;0.399;0.831;0.921;0;0;0;0;5
2034;D3;IMB;0;1036;48692;1623.066667;0.358;1.018;0.358;1.022;1.112;0;0;0;0;5
2035;D3;IMB;0;1250;58750;1958.333333;0.377;0.668;0.377;0.672;0.762;0;0;0;0;5
2036;D3;IMB;0;996;46812;1560.4;0.315;1.003;0.315;1.007;1.097;0;0;0;0;5
2037;D3;IMB;0;1209;56823;1894.1;0.337;0.658;0.337;0.662;0.752;0;0;0;0;5
2038;D3;IMB;0;1160;54520;1817.333333;0.277;1.016;0.277;1.02;1.11;0;0;0;0;5
2039;D3;IMB;0;1051;49397;1646.566667;0.33;0.875;0.33;0.879;0.969;0;0;0;0;5
2040;D3;IMB;0;1111;52217;1740.566667;0.274;0.906;0.274;0.91;1;0;0;0;0;5
2041;D3;IMB;0;1158;54426;1814.2;0.37;0.984;0.37;0.988;1.078;0;0;0;0;5
2042;D3;IMB;0;1091;51277;1709.233333;0.328;1.077;0.328;1.081;1.171;0;0;0;0;5
2043;D3;IMB;0;920;28520;1426;0.897;0.957;0.897;0.957;0.35;0;0;0;0;5
2044;D3;IMB;0;1365;42315;2115.75;0.61;0.67;0.61;0.67;0.45;0;0;0;0;5
2045;D3;IMB;0;1307;40517;2025.85;0.677;0.737;0.677;0.737;0.36;0;0;0;0;5
2046;D3;IMB;0;1041;32271;1613.55;0.616;0.676;0.616;0.676;0.287;0;0;0;0;5
2047;D3;IMB;0;1256;38936;1946.8;0.553;0.613;0.553;0.613;0.39;0;0;0;0;5
2048;D3;IMB;0;1336;41416;2070.8;0.925;0.985;0.925;0.985;0.26;0;0;0;0;5
2049;D3;IMB;0;993;30783;1539.15;0.568;0.628;0.568;0.628;0.384;0;0;0;0;5
2050;D3;IMB;0;1021;31651;1582.55;0.712;0.772;0.712;0.772;0.264;0;0;0;0;5
2051;D3;IMB;0;1283;39773;1988.65;1.066;1.126;1.066;1.126;0.276;0;0;0;0;5
2052;D3;IMB;0;880;27280;1364;0.951;1.011;0.951;1.011;0.342;0;0;0;0;5
2053;D3;IMB;0;1011;31341;1567.05;0.877;0.937;0.877;0.937;0.432;0;0;0;0;5
2054;D3;IMB;0;871;27001;1350.05;1.152;1.212;1.152;1.212;0.349;0;0;0;0;5
2055;D3;IMB;0;1274;39494;1974.7;1.176;1.236;1.176;1.236;0.323;0;0;0;0;5
2056;D3;IMB;0;955;29605;1480.25;0.74;0.8;0.74;0.8;0.353;0;0;0;0;5
2057;D3;IMB;0;888;27528;1376.4;0.907;0.967;0.907;0.967;0.364;0;0;0;0;5
2058;D3;IMB;0;1301;40331;2016.55;0.644;0.704;0.644;0.704;0.373;0;0;0;0;5
2059;D3;IMB;0;948;29388;1469.4;1.181;1.241;1.181;1.241;0.424;0;0;0;0;5
2060;D3;IMB;0;909;28179;1408.95;1.027;1.087;1.027;1.087;0.298;0;0;0;0;5
2061;D3;IMB;0;915;28365;1418.25;0.827;0.887;0.827;0.887;0.274;0;0;0;0;5
2062;D3;IMB;0;1300;40300;2015;0.572;0.632;0.572;0.632;0.318;0;0;0;0;5
2063;D3;IMB;0;1049;32519;1625.95;0.654;0.714;0.654;0.714;0.444;0;0;0;0;5
2064;D3;IMB;0;877;27187;1359.35;0.773;0.833;0.773;0.833;0.295;0;0;0;0;5
2065;D3;IMB;0;1118;34658;1732.9;0.863;0.923;0.863;0.923;0.402;0;0;0;0;5
2066;D3;IMB;0;1103;34193;1709.65;1.008;1.068;1.008;1.068;0.379;0;0;0;0;5
2067;D3;IMB;0;1076;33356;1667.8;0.775;0.835;0.775;0.835;0.369;0;0;0;0;5
2068;D3;IMB;0;998;30938;1546.9;0.994;1.054;0.994;1.054;0.291;0;0;0;0;5
2069;D3;IMB;0;1224;37944;1897.2;0.696;0.756;0.696;0.756;0.321;0;0;0;0;5
2070;D3;IMB;0;1201;37231;1861.55;1.098;1.158;1.098;1.158;0.375;0;0;0;0;5
2071;D3;IMB;0;1040;32240;1612;0.706;0.766;0.706;0.766;0.372;0;0;0;0;5
2072;D3;IMB;0;1128;34968;1748.4;0.937;0.997;0.937;0.997;0.422;0;0;0;0;5
2073;D3;IMB;0;1261;39091;1954.55;0.749;0.809;0.749;0.809;0.324;0;0;0;0;5
2074;D3;IMB;0;1287;39897;1994.85;1.036;1.096;1.036;1.096;0.301;0;0;0;0;5
2075;D3;IMB;0;1332;41292;2064.6;0.807;0.867;0.807;0.867;0.361;0;0;0;0;5
2076;D3;IMB;0;1378;42718;2135.9;0.846;0.906;0.846;0.906;0.292;0;0;0;0;5
2077;D3;IMB;0;1006;31186;1559.3;0.632;0.692;0.632;0.692;0.366;0;0;0;0;5
2078;D3;IMB;0;1352;41912;2095.6;0.682;0.742;0.682;0.742;0.304;0;0;0;0;5
2079;D3;IMB;0;931;28861;1443.05;1.078;1.138;1.078;1.138;0.265;0;0;0;0;5
2080;D3;IMB;0;1338;41478;2073.9;0.911;0.971;0.911;0.971;0.275;0;0;0;0;5
2081;D3;IMB;0;958;29698;1484.9;1.123;1.183;1.123;1.183;0.39;0;0;0;0;5
2082;D3;IMB;0;1368;42408;2120.4;0.762;0.822;0.762;0.822;0.252;0;0;0;0;5
2083;D3;IMB;0;1394;43214;2160.7;0.839;0.899;0.839;0.899;0.427;0;0;0;0;5
2084;D3;IMB;0;1203;37293;1864.65;0.906;0.966;0.906;0.966;0.4;0;0;0;0;5
2085;D3;IMB;0;1200;37200;1860;1.103;1.163;1.103;1.163;0.341;0;0;0;0;5
2086;D3;IMB;0;1290;39990;1999.5;1.046;1.106;1.046;1.106;0.375;0;0;0;0;5
2087;D3;IMB;0;885;27435;1371.75;0.947;1.007;0.947;1.007;0.378;0;0;0;0;5
2088;D3;IMB;0;1333;41323;2066.15;0.954;1.014;0.954;1.014;0.426;0;0;0;0;5
2089;D3;IMB;0;954;29574;1478.7;0.962;1.022;0.962;1.022;0.278;0;0;0;0;5
2090;D3;IMB;0;1123;34813;1740.65;1.124;1.184;1.124;1.184;0.286;0;0;0;0;5
2091;D3;IMB;0;1327;41137;2056.85;1.173;1.233;1.173;1.233;0.275;0;0;0;0;5
2092;D3;IMB;0;1396;43276;2163.8;0.902;0.962;0.902;0.962;0.336;0;0;0;0;5
2093;D3;IMB;0;1364;42284;2114.2;0.827;0.887;0.827;0.887;0.278;0;0;0;0;5
2094;D3;IMB;0;977;30287;1514.35;0.559;0.619;0.559;0.619;0.3;0;0;0;0;5
2095;D3;IMB;0;1269;39339;1966.95;0.948;1.008;0.948;1.008;0.355;0;0;0;0;5
2096;D3;IMB;0;1006;31186;1559.3;1.118;1.178;1.118;1.178;0.31;0;0;0;0;5
2097;D3;IMB;0;979;30349;1517.45;0.793;0.853;0.793;0.853;0.294;0;0;0;0;5
2098;D3;IMB;0;1024;31744;1587.2;1.054;1.114;1.054;1.114;0.376;0;0;0;0;5
2099;D3;IMB;0;884;27404;1370.2;0.61;0.67;0.61;0.67;0.298;0;0;0;0;5
2100;D3;IMB;0;1046;32426;1621.3;0.795;0.855;0.795;0.855;0.38;0;0;0;0;5
2101;D3;IMB;0;1091;33821;1691.05;0.964;1.024;0.964;1.024;0.428;0;0;0;0;5
2102;D3;IMB;0;1204;37324;1866.2;0.629;0.689;0.629;0.689;0.348;0;0;0;0;5
2103;D3;IMB;0;963;29853;1492.65;0.684;0.744;0.684;0.744;0.294;0;0;0;0;5
2104;D3;IMB;0;1043;32333;1616.65;0.865;0.925;0.865;0.925;0.283;0;0;0;0;5
2105;D3;IMB;0;1264;39184;1959.2;0.795;0.855;0.795;0.855;0.342;0;0;0;0;5
2106;D3;IMB;0;1345;41695;2084.75;0.999;1.059;0.999;1.059;0.414;0;0;0;0;5
2107;D3;IMB;0;928;28768;1438.4;1.039;1.099;1.039;1.099;0.344;0;0;0;0;5
2108;D3;IMB;0;941;29171;1458.55;0.934;0.994;0.934;0.994;0.424;0;0;0;0;5
2109;D3;IMB;0;1162;36022;1801.1;0.711;0.771;0.711;0.771;0.399;0;0;0;0;5
2110;D3;IMB;0;873;27063;1353.15;0.643;0.703;0.643;0.703;0.324;0;0;0;0;5
2111;D3;IMB;0;1159;35929;1796.45;0.796;0.856;0.796;0.856;0.415;0;0;0;0;5
2112;D3;IMB;0;997;30907;1545.35;1.119;1.179;1.119;1.179;0.425;0;0;0;0;5
2113;D3;IMB;0;1172;36332;1816.6;0.766;0.826;0.766;0.826;0.431;0;0;0;0;5
2114;D3;IMB;0;1342;41602;2080.1;1.034;1.094;1.034;1.094;0.284;0;0;0;0;5
2115;D3;IMB;0;1168;36208;1810.4;1.067;1.127;1.067;1.127;0.362;0;0;0;0;5
2116;D3;IMB;0;877;27187;1359.35;0.98;1.04;0.98;1.04;0.313;0;0;0;0;5
2117;D3;IMB;0;1002;31062;1553.1;0.673;0.733;0.673;0.733;0.442;0;0;0;0;5
2118;D3;IMB;0;1004;31124;1556.2;0.899;0.959;0.899;0.959;0.341;0;0;0;0;5
2119;D3;IMB;0;1315;40765;2038.25;1.034;1.094;1.034;1.094;0.299;0;0;0;0;5
2120;D3;IMB;0;1324;41044;2052.2;0.93;0.99;0.93;0.99;0.319;0;0;0;0;5
2121;D3;IMB;0;1059;32829;1641.45;0.842;0.902;0.842;0.902;0.444;0;0;0;0;5
2122;D3;IMB;0;1371;42501;2125.05;0.981;1.041;0.981;1.041;0.309;0;0;0;0;5
2123;D3;IMB;0;1277;39587;1979.35;0.796;0.856;0.796;0.856;0.447;0;0;0;0;5
2124;D3;IMB;0;1352;41912;2095.6;0.888;0.948;0.888;0.948;0.271;0;0;0;0;5
2125;D3;IMB;0;942;29202;1460.1;1.119;1.179;1.119;1.179;0.446;0;0;0;0;5
2126;D3;IMB;0;874;27094;1354.7;0.875;0.935;0.875;0.935;0.387;0;0;0;0;5
2127;D3;IMB;0;1047;32457;1622.85;0.656;0.716;0.656;0.716;0.348;0;0;0;0;5
2128;D3;IMB;0;1105;34255;1712.75;0.946;1.006;0.946;1.006;0.445;0;0;0;0;5
2129;D3;IMB;0;1295;40145;2007.25;0.946;1.006;0.946;1.006;0.408;0;0;0;0;5
2130;D3;IMB;0;1079;33449;1672.45;0.799;0.859;0.799;0.859;0.304;0;0;0;0;5
2131;D3;IMB;0;938;29078;1453.9;0.994;1.054;0.994;1.054;0.44;0;0;0;0;5
2132;D3;IMB;0;915;28365;1418.25;0.619;0.679;0.619;0.679;0.297;0;0;0;0;5
2133;D3;IMB;0;1120;34720;1736;0.744;0.804;0.744;0.804;0.384;0;0;0;0;5
2134;D3;IMB;0;985;30535;1526.75;0.645;0.705;0.645;0.705;0.277;0;0;0;0;5
2135;D3;IMB;0;1099;34069;1703.45;0.813;0.873;0.813;0.873;0.292;0;0;0;0;5
2136;D3;IMB;0;1227;38037;1901.85;1.029;1.089;1.029;1.089;0.342;0;0;0;0;5
2137;D3;IMB;0;888;27528;1376.4;0.724;0.784;0.724;0.784;0.438;0;0;0;0;5
2138;D3;IMB;0;1107;34317;1715.85;1.038;1.098;1.038;1.098;0.428;0;0;0;0;5
2139;D3;IMB;0;1019;31589;1579.45;0.811;0.871;0.811;0.871;0.437;0;0;0;0;5
2140;D3;IMB;0;1063;32953;1647.65;0.685;0.745;0.685;0.745;0.297;0;0;0;0;5
2141;D3;IMB;0;995;30845;1542.25;0.773;0.833;0.773;0.833;0.39;0;0;0;0;5
2142;D3;IMB;0;904;28024;1401.2;1.007;1.067;1.007;1.067;0.315;0;0;0;0;5
2143;D3;IMB;0;845;26195;1595;0.216;0.857;0.216;0.897;0.399;0;0;0;0;5
2144;D3;IMB;0;878;27218;1581;0.25;0.578;0.25;0.618;0.395;0;0;0;0;5
2145;D3;IMB;0;779;24149;1546;0.273;1.066;0.273;1.106;0.415;0;0;0;0;5
2146;D3;IMB;0;755;23405;1409;0.278;0.839;0.278;0.879;0.354;0;0;0;0;5
2147;D3;IMB;0;796;24676;1544;0.239;0.898;0.239;0.938;0.425;0;0;0;0;5
2148;D3;IMB;0;718;22258;1421;0.301;0.725;0.301;0.765;0.374;0;0;0;0;5
2149;D3;IMB;0;842;26102;1495;0.27;0.789;0.27;0.829;0.405;0;0;0;0;5
2150;D3;IMB;0;912;28272;1435;0.326;0.785;0.326;0.825;0.383;0;0;0;0;5
2151;D3;IMB;0;791;24521;1493;0.221;1.17;0.221;1.21;0.395;0;0;0;0;5
2152;D3;IMB;0;770;23870;1471;0.288;0.667;0.288;0.707;0.448;0;0;0;0;5
2153;D3;IMB;0;830;25730;1428;0.305;0.998;0.305;1.038;0.414;0;0;0;0;5
2154;D3;IMB;0;921;28551;1455;0.281;0.494;0.281;0.534;0.381;0;0;0;0;5
2155;D3;IMB;0;790;24490;1496;0.33;1.068;0.33;1.108;0.38;0;0;0;0;5
2156;D3;IMB;0;879;27249;1460;0.236;0.924;0.236;0.964;0.411;0;0;0;0;5
2157;D3;IMB;0;738;22878;1431;0.325;0.854;0.325;0.894;0.425;0;0;0;0;5
2158;D3;IMB;0;785;24335;1550;0.315;0.532;0.315;0.572;0.362;0;0;0;0;5
2159;D3;IMB;0;816;25296;1407;0.282;0.518;0.282;0.558;0.384;0;0;0;0;5
2160;D3;IMB;0;827;25637;1426;0.226;0.811;0.226;0.851;0.448;0;0;0;0;5
2161;D3;IMB;0;757;23467;1556;0.251;1.031;0.251;1.071;0.37;0;0;0;0;5
2162;D3;IMB;0;742;23002;1503;0.286;0.714;0.286;0.754;0.413;0;0;0;0;5
2163;D3;IMB;0;738;22878;1586;0.257;0.692;0.257;0.732;0.373;0;0;0;0;5
2164;D3;IMB;0;873;27063;1469;0.251;0.831;0.251;0.871;0.429;0;0;0;0;5
2165;D3;IMB;0;822;25482;1444;0.314;1.033;0.314;1.073;0.433;0;0;0;0;5
2166;D3;IMB;0;802;24862;1554;0.264;1.097;0.264;1.137;0.373;0;0;0;0;5
2167;D3;IMB;0;751;23281;1567;0.273;1.003;0.273;1.043;0.366;0;0;0;0;5
2168;D3;IMB;0;759;23529;1527;0.313;1.151;0.313;1.191;0.409;0;0;0;0;5
2169;D3;IMB;0;878;27218;1422;0.215;0.879;0.215;0.919;0.419;0;0;0;0;5
2170;D3;IMB;0;782;24242;1450;0.271;0.499;0.271;0.539;0.41;0;0;0;0;5
2171;D3;IMB;0;811;25141;1453;0.295;0.538;0.295;0.578;0.401;0;0;0;0;5
2172;D3;IMB;0;744;23064;1559;0.294;1.12;0.294;1.16;0.354;0;0;0;0;5
2173;D3;IMB;0;798;24738;1574;0.242;1.092;0.242;1.132;0.417;0;0;0;0;5
2174;D3;IMB;0;758;23498;1534;0.321;0.672;0.321;0.712;0.398;0;0;0;0;5
2175;D3;IMB;0;917;28427;1561;0.306;0.651;0.306;0.691;0.403;0;0;0;0;5
2176;D3;IMB;0;826;25606;1467;0.227;0.49;0.227;0.53;0.401;0;0;0;0;5
2177;D3;IMB;0;857;26567;1439;0.256;1.15;0.256;1.19;0.388;0;0;0;0;5
2178;D3;IMB;0;823;25513;1571;0.347;0.731;0.347;0.771;0.383;0;0;0;0;5
2179;D3;IMB;0;736;22816;1506;0.214;0.968;0.214;1.008;0.401;0;0;0;0;5
2180;D3;IMB;0;792;24552;1445;0.269;0.986;0.269;1.026;0.42;0;0;0;0;5
2181;D3;IMB;0;947;29357;1443;0.278;0.511;0.278;0.551;0.45;0;0;0;0;5
2182;D3;IMB;0;925;28675;1432;0.212;0.912;0.212;0.952;0.355;0;0;0;0;5
2183;D3;IMB;0;923;28613;1424;0.349;0.53;0.349;0.57;0.369;0;0;0;0;5
2184;D3;IMB;0;947;29357;1444;0.315;0.886;0.315;0.926;0.357;0;0;0;0;5
2185;D3;IMB;0;914;28334;1519;0.315;0.688;0.315;0.728;0.449;0;0;0;0;5
2186;D3;IMB;0;907;28117;1568;0.265;0.989;0.265;1.029;0.356;0;0;0;0;5
2187;D3;IMB;0;717;22227;1573;0.295;1.025;0.295;1.065;0.387;0;0;0;0;5
2188;D3;IMB;0;939;29109;1565;0.337;1.131;0.337;1.171;0.438;0;0;0;0;5
2189;D3;IMB;0;871;27001;1512;0.291;0.859;0.291;0.899;0.418;0;0;0;0;5
2190;D3;IMB;0;936;29016;1511;0.327;1.118;0.327;1.158;0.355;0;0;0;0;5
2191;D3;IMB;0;908;28148;1579;0.27;0.508;0.27;0.548;0.388;0;0;0;0;5
2192;D3;IMB;0;783;24273;1414;0.34;0.929;0.34;0.969;0.396;0;0;0;0;5
2193;D3;IMB;0;882;27342;854.4375;0.18;0.23;0.183;0.232;0.233;0;0;0;0;1
2194;D3;IMB;0;718;22258;695.5625;0.347;0.397;0.35;0.399;0.4;0;0;0;0;1
2195;D3;IMB;0;816;25296;790.5;0.132;0.182;0.135;0.184;0.185;0;0;0;0;1
2196;D3;IMB;0;745;23095;721.71875;0.235;0.285;0.238;0.287;0.288;0;0;0;0;1
2197;D3;IMB;0;876;27156;848.625;0.272;0.322;0.275;0.324;0.325;0;0;0;0;1
2198;D3;IMB;0;924;28644;895.125;0.322;0.372;0.325;0.374;0.375;0;0;0;0;1
2199;D3;IMB;0;800;24800;775;0.257;0.307;0.26;0.309;0.31;0;0;0;0;1
2200;D3;IMB;0;878;27218;850.5625;0.154;0.204;0.157;0.206;0.207;0;0;0;0;1
2201;D3;IMB;0;756;23436;732.375;0.238;0.288;0.241;0.29;0.291;0;0;0;0;1
2202;D3;IMB;0;860;26660;833.125;0.341;0.391;0.344;0.393;0.394;0;0;0;0;1
2203;D3;IMB;0;976;30256;945.5;0.349;0.399;0.352;0.401;0.402;0;0;0;0;1
2204;D3;IMB;0;702;21762;680.0625;0.248;0.298;0.251;0.3;0.301;0;0;0;0;1
2205;D3;IMB;0;966;29946;935.8125;0.164;0.214;0.167;0.216;0.217;0;0;0;0;1
2206;D3;IMB;0;706;21886;683.9375;0.23;0.28;0.233;0.282;0.283;0;0;0;0;1
2207;D3;IMB;0;859;26629;832.15625;0.238;0.288;0.241;0.29;0.291;0;0;0;0;1
2208;D3;IMB;0;790;24490;765.3125;0.273;0.323;0.276;0.325;0.326;0;0;0;0;1
2209;D3;IMB;0;880;27280;852.5;0.191;0.241;0.194;0.243;0.244;0;0;0;0;1
2210;D3;IMB;0;979;30349;948.40625;0.213;0.263;0.216;0.265;0.266;0;0;0;0;1
2211;D3;IMB;0;774;23994;749.8125;0.214;0.264;0.217;0.266;0.267;0;0;0;0;1
2212;D3;IMB;0;827;25637;801.15625;0.221;0.271;0.224;0.273;0.274;0;0;0;0;1
2213;D3;IMB;0;781;24211;756.59375;0.151;0.201;0.154;0.203;0.204;0;0;0;0;1
2214;D3;IMB;0;820;25420;794.375;0.346;0.396;0.349;0.398;0.399;0;0;0;0;1
2215;D3;IMB;0;766;23746;742.0625;0.328;0.378;0.331;0.38;0.381;0;0;0;0;1
2216;D3;IMB;0;847;26257;820.53125;0.142;0.192;0.145;0.194;0.195;0;0;0;0;1
2217;D3;IMB;0;914;28334;885.4375;0.185;0.235;0.188;0.237;0.238;0;0;0;0;1
2218;D3;IMB;0;814;25234;788.5625;0.33;0.38;0.333;0.382;0.383;0;0;0;0;1
2219;D3;IMB;0;711;22041;688.78125;0.324;0.374;0.327;0.376;0.377;0;0;0;0;1
2220;D3;IMB;0;748;23188;724.625;0.22;0.27;0.223;0.272;0.273;0;0;0;0;1
2221;D3;IMB;0;791;24521;766.28125;0.228;0.278;0.231;0.28;0.281;0;0;0;0;1
